Sun May 12 21:06:57, NORTH ENTRY, 31.0 °C

Sun May 12 21:17:56, EAST ENTRY, 17.0 °C

Sun May 12 21:17:56, WEST ENTRY, 17.0 °C

Sun May 12 21:17:56, SOUTH ENTRY, 17.0 °C

Sun May 12 21:17:57, NORTH ENTRY, 21.0 °C

Sun May 12 21:17:57, EAST ENTRY, 21.0 °C

Sun May 12 21:17:57, WEST ENTRY, 21.0 °C

Sun May 12 21:17:57, SOUTH ENTRY, 21.0 °C

Sun May 12 21:17:57, NORTH ENTRY, 21.0 °C

Sun May 12 21:17:57, EAST ENTRY, 21.0 °C

Sun May 12 21:17:57, WEST ENTRY, 21.0 °C

Sun May 12 21:17:57, SOUTH ENTRY, 21.0 °C

Sun May 12 21:17:58, NORTH ENTRY, 22.0 °C

Sun May 12 21:17:58, EAST ENTRY, 22.0 °C

Sun May 12 21:17:58, WEST ENTRY, 22.0 °C

Sun May 12 21:17:58, SOUTH ENTRY, 22.0 °C

Sun May 12 21:17:59, NORTH ENTRY, 19.0 °C

Sun May 12 21:17:59, EAST ENTRY, 19.0 °C

Sun May 12 21:17:59, WEST ENTRY, 19.0 °C

Sun May 12 21:17:59, SOUTH ENTRY, 19.0 °C

Sun May 12 21:17:59, NORTH ENTRY, 19.0 °C

Sun May 12 21:17:59, EAST ENTRY, 19.0 °C

Sun May 12 21:17:59, WEST ENTRY, 19.0 °C

Sun May 12 21:17:59, SOUTH ENTRY, 19.0 °C

Sun May 12 21:18:00, NORTH ENTRY, 37.0 °C

Sun May 12 21:18:00, EAST ENTRY, 37.0 °C

Sun May 12 21:18:00, WEST ENTRY, 37.0 °C

Sun May 12 21:18:00, SOUTH ENTRY, 37.0 °C

Sun May 12 21:18:01, NORTH ENTRY, 27.0 °C

Sun May 12 21:18:01, EAST ENTRY, 27.0 °C

Sun May 12 21:18:01, WEST ENTRY, 27.0 °C

Sun May 12 21:18:01, SOUTH ENTRY, 27.0 °C

Sun May 12 21:18:01, NORTH ENTRY, 27.0 °C

Sun May 12 21:18:01, EAST ENTRY, 27.0 °C

Sun May 12 21:18:01, WEST ENTRY, 27.0 °C

Sun May 12 21:18:01, SOUTH ENTRY, 27.0 °C

Sun May 12 21:18:02, NORTH ENTRY, 17.0 °C

Sun May 12 21:18:02, EAST ENTRY, 17.0 °C

Sun May 12 21:18:02, WEST ENTRY, 17.0 °C

Sun May 12 21:18:02, SOUTH ENTRY, 17.0 °C

Sun May 12 21:18:03, NORTH ENTRY, 19.0 °C

Sun May 12 21:18:03, EAST ENTRY, 19.0 °C

Sun May 12 21:18:03, WEST ENTRY, 19.0 °C

Sun May 12 21:18:03, SOUTH ENTRY, 19.0 °C

Sun May 12 21:18:03, NORTH ENTRY, 19.0 °C

Sun May 12 21:18:03, EAST ENTRY, 19.0 °C

Sun May 12 21:18:03, WEST ENTRY, 19.0 °C

Sun May 12 21:18:03, SOUTH ENTRY, 19.0 °C

Sun May 12 21:18:04, NORTH ENTRY, 35.0 °C

Sun May 12 21:18:04, EAST ENTRY, 35.0 °C

Sun May 12 21:18:04, WEST ENTRY, 35.0 °C

Sun May 12 21:18:04, SOUTH ENTRY, 35.0 °C

Sun May 12 21:18:05, NORTH ENTRY, 17.0 °C

Sun May 12 21:18:05, EAST ENTRY, 17.0 °C

Sun May 12 21:18:05, WEST ENTRY, 17.0 °C

Sun May 12 21:18:05, SOUTH ENTRY, 17.0 °C

Sun May 12 21:18:05, NORTH ENTRY, 17.0 °C

Sun May 12 21:18:05, EAST ENTRY, 17.0 °C

Sun May 12 21:18:05, WEST ENTRY, 17.0 °C

Sun May 12 21:18:05, SOUTH ENTRY, 17.0 °C

Sun May 12 21:18:06, NORTH ENTRY, 32.0 °C

Sun May 12 21:18:06, EAST ENTRY, 32.0 °C

Sun May 12 21:18:06, WEST ENTRY, 32.0 °C

Sun May 12 21:18:06, SOUTH ENTRY, 32.0 °C

Sun May 12 21:18:07, NORTH ENTRY, 28.0 °C

Sun May 12 21:18:07, EAST ENTRY, 28.0 °C

Sun May 12 21:18:07, WEST ENTRY, 28.0 °C

Sun May 12 21:18:07, SOUTH ENTRY, 28.0 °C

Sun May 12 21:18:07, NORTH ENTRY, 28.0 °C

Sun May 12 21:18:07, EAST ENTRY, 28.0 °C

Sun May 12 21:18:07, WEST ENTRY, 28.0 °C

Sun May 12 21:18:07, SOUTH ENTRY, 28.0 °C

Sun May 12 21:18:08, NORTH ENTRY, 33.0 °C

Sun May 12 21:18:08, EAST ENTRY, 33.0 °C

Sun May 12 21:18:08, WEST ENTRY, 33.0 °C

Sun May 12 21:18:08, SOUTH ENTRY, 33.0 °C

Sun May 12 21:18:09, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:09, EAST ENTRY, 26.0 °C

Sun May 12 21:18:09, WEST ENTRY, 26.0 °C

Sun May 12 21:18:09, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:09, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:09, EAST ENTRY, 26.0 °C

Sun May 12 21:18:09, WEST ENTRY, 26.0 °C

Sun May 12 21:18:09, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:10, NORTH ENTRY, 29.0 °C

Sun May 12 21:18:10, EAST ENTRY, 29.0 °C

Sun May 12 21:18:10, WEST ENTRY, 29.0 °C

Sun May 12 21:18:10, SOUTH ENTRY, 29.0 °C

Sun May 12 21:18:11, NORTH ENTRY, 17.0 °C

Sun May 12 21:18:11, EAST ENTRY, 17.0 °C

Sun May 12 21:18:11, WEST ENTRY, 17.0 °C

Sun May 12 21:18:11, SOUTH ENTRY, 17.0 °C

Sun May 12 21:18:11, NORTH ENTRY, 17.0 °C

Sun May 12 21:18:11, EAST ENTRY, 17.0 °C

Sun May 12 21:18:11, WEST ENTRY, 17.0 °C

Sun May 12 21:18:11, SOUTH ENTRY, 17.0 °C

Sun May 12 21:18:12, NORTH ENTRY, 25.0 °C

Sun May 12 21:18:12, EAST ENTRY, 25.0 °C

Sun May 12 21:18:12, WEST ENTRY, 25.0 °C

Sun May 12 21:18:12, SOUTH ENTRY, 25.0 °C

Sun May 12 21:18:13, NORTH ENTRY, 16.0 °C

Sun May 12 21:18:13, EAST ENTRY, 16.0 °C

Sun May 12 21:18:13, WEST ENTRY, 16.0 °C

Sun May 12 21:18:13, SOUTH ENTRY, 16.0 °C

Sun May 12 21:18:13, NORTH ENTRY, 16.0 °C

Sun May 12 21:18:13, EAST ENTRY, 16.0 °C

Sun May 12 21:18:13, WEST ENTRY, 16.0 °C

Sun May 12 21:18:13, SOUTH ENTRY, 16.0 °C

Sun May 12 21:18:14, NORTH ENTRY, 36.0 °C

Sun May 12 21:18:14, EAST ENTRY, 36.0 °C

Sun May 12 21:18:14, WEST ENTRY, 36.0 °C

Sun May 12 21:18:14, SOUTH ENTRY, 36.0 °C

Sun May 12 21:18:15, NORTH ENTRY, 16.0 °C

Sun May 12 21:18:15, EAST ENTRY, 16.0 °C

Sun May 12 21:18:15, WEST ENTRY, 16.0 °C

Sun May 12 21:18:15, SOUTH ENTRY, 16.0 °C

Sun May 12 21:18:15, NORTH ENTRY, 16.0 °C

Sun May 12 21:18:15, EAST ENTRY, 16.0 °C

Sun May 12 21:18:15, WEST ENTRY, 16.0 °C

Sun May 12 21:18:15, SOUTH ENTRY, 16.0 °C

Sun May 12 21:18:16, NORTH ENTRY, 27.0 °C

Sun May 12 21:18:16, EAST ENTRY, 27.0 °C

Sun May 12 21:18:16, WEST ENTRY, 27.0 °C

Sun May 12 21:18:16, SOUTH ENTRY, 27.0 °C

Sun May 12 21:18:17, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:17, EAST ENTRY, 26.0 °C

Sun May 12 21:18:17, WEST ENTRY, 26.0 °C

Sun May 12 21:18:17, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:17, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:17, EAST ENTRY, 26.0 °C

Sun May 12 21:18:17, WEST ENTRY, 26.0 °C

Sun May 12 21:18:17, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:18, NORTH ENTRY, 32.0 °C

Sun May 12 21:18:18, EAST ENTRY, 32.0 °C

Sun May 12 21:18:18, WEST ENTRY, 32.0 °C

Sun May 12 21:18:18, SOUTH ENTRY, 32.0 °C

Sun May 12 21:18:19, NORTH ENTRY, 35.0 °C

Sun May 12 21:18:19, EAST ENTRY, 35.0 °C

Sun May 12 21:18:19, WEST ENTRY, 35.0 °C

Sun May 12 21:18:19, SOUTH ENTRY, 35.0 °C

Sun May 12 21:18:19, NORTH ENTRY, 35.0 °C

Sun May 12 21:18:19, EAST ENTRY, 35.0 °C

Sun May 12 21:18:19, WEST ENTRY, 35.0 °C

Sun May 12 21:18:19, SOUTH ENTRY, 35.0 °C

Sun May 12 21:18:20, NORTH ENTRY, 25.0 °C

Sun May 12 21:18:20, EAST ENTRY, 25.0 °C

Sun May 12 21:18:20, WEST ENTRY, 25.0 °C

Sun May 12 21:18:20, SOUTH ENTRY, 25.0 °C

Sun May 12 21:18:21, NORTH ENTRY, 18.0 °C

Sun May 12 21:18:21, EAST ENTRY, 18.0 °C

Sun May 12 21:18:21, WEST ENTRY, 18.0 °C

Sun May 12 21:18:21, SOUTH ENTRY, 18.0 °C

Sun May 12 21:18:21, NORTH ENTRY, 18.0 °C

Sun May 12 21:18:21, EAST ENTRY, 18.0 °C

Sun May 12 21:18:21, WEST ENTRY, 18.0 °C

Sun May 12 21:18:21, SOUTH ENTRY, 18.0 °C

Sun May 12 21:18:22, NORTH ENTRY, 18.0 °C

Sun May 12 21:18:22, EAST ENTRY, 18.0 °C

Sun May 12 21:18:22, WEST ENTRY, 18.0 °C

Sun May 12 21:18:22, SOUTH ENTRY, 18.0 °C

Sun May 12 21:18:23, NORTH ENTRY, 36.0 °C

Sun May 12 21:18:23, EAST ENTRY, 36.0 °C

Sun May 12 21:18:23, WEST ENTRY, 36.0 °C

Sun May 12 21:18:23, SOUTH ENTRY, 36.0 °C

Sun May 12 21:18:23, NORTH ENTRY, 36.0 °C

Sun May 12 21:18:23, EAST ENTRY, 36.0 °C

Sun May 12 21:18:23, WEST ENTRY, 36.0 °C

Sun May 12 21:18:23, SOUTH ENTRY, 36.0 °C

Sun May 12 21:18:24, NORTH ENTRY, 33.0 °C

Sun May 12 21:18:24, EAST ENTRY, 33.0 °C

Sun May 12 21:18:24, WEST ENTRY, 33.0 °C

Sun May 12 21:18:24, SOUTH ENTRY, 33.0 °C

Sun May 12 21:18:25, NORTH ENTRY, 25.0 °C

Sun May 12 21:18:25, EAST ENTRY, 25.0 °C

Sun May 12 21:18:25, WEST ENTRY, 25.0 °C

Sun May 12 21:18:25, SOUTH ENTRY, 25.0 °C

Sun May 12 21:18:25, NORTH ENTRY, 25.0 °C

Sun May 12 21:18:25, EAST ENTRY, 25.0 °C

Sun May 12 21:18:25, WEST ENTRY, 25.0 °C

Sun May 12 21:18:25, SOUTH ENTRY, 25.0 °C

Sun May 12 21:18:26, NORTH ENTRY, 19.0 °C

Sun May 12 21:18:26, EAST ENTRY, 19.0 °C

Sun May 12 21:18:26, WEST ENTRY, 19.0 °C

Sun May 12 21:18:26, SOUTH ENTRY, 19.0 °C

Sun May 12 21:18:27, NORTH ENTRY, 34.0 °C

Sun May 12 21:18:27, EAST ENTRY, 34.0 °C

Sun May 12 21:18:27, WEST ENTRY, 34.0 °C

Sun May 12 21:18:27, SOUTH ENTRY, 34.0 °C

Sun May 12 21:18:27, NORTH ENTRY, 34.0 °C

Sun May 12 21:18:27, EAST ENTRY, 34.0 °C

Sun May 12 21:18:27, WEST ENTRY, 34.0 °C

Sun May 12 21:18:27, SOUTH ENTRY, 34.0 °C

Sun May 12 21:18:28, NORTH ENTRY, 37.0 °C

Sun May 12 21:18:28, EAST ENTRY, 37.0 °C

Sun May 12 21:18:28, WEST ENTRY, 37.0 °C

Sun May 12 21:18:28, SOUTH ENTRY, 37.0 °C

Sun May 12 21:18:29, NORTH ENTRY, 34.0 °C

Sun May 12 21:18:29, EAST ENTRY, 34.0 °C

Sun May 12 21:18:29, WEST ENTRY, 34.0 °C

Sun May 12 21:18:29, SOUTH ENTRY, 34.0 °C

Sun May 12 21:18:29, NORTH ENTRY, 34.0 °C

Sun May 12 21:18:29, EAST ENTRY, 34.0 °C

Sun May 12 21:18:29, WEST ENTRY, 34.0 °C

Sun May 12 21:18:29, SOUTH ENTRY, 34.0 °C

Sun May 12 21:18:30, NORTH ENTRY, 27.0 °C

Sun May 12 21:18:30, EAST ENTRY, 27.0 °C

Sun May 12 21:18:30, WEST ENTRY, 27.0 °C

Sun May 12 21:18:30, SOUTH ENTRY, 27.0 °C

Sun May 12 21:18:31, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:31, EAST ENTRY, 26.0 °C

Sun May 12 21:18:31, WEST ENTRY, 26.0 °C

Sun May 12 21:18:31, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:31, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:31, EAST ENTRY, 26.0 °C

Sun May 12 21:18:31, WEST ENTRY, 26.0 °C

Sun May 12 21:18:31, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:32, NORTH ENTRY, 17.0 °C

Sun May 12 21:18:32, EAST ENTRY, 17.0 °C

Sun May 12 21:18:32, WEST ENTRY, 17.0 °C

Sun May 12 21:18:32, SOUTH ENTRY, 17.0 °C

Sun May 12 21:18:33, NORTH ENTRY, 34.0 °C

Sun May 12 21:18:33, EAST ENTRY, 34.0 °C

Sun May 12 21:18:33, WEST ENTRY, 34.0 °C

Sun May 12 21:18:33, SOUTH ENTRY, 34.0 °C

Sun May 12 21:18:33, NORTH ENTRY, 34.0 °C

Sun May 12 21:18:33, EAST ENTRY, 34.0 °C

Sun May 12 21:18:33, WEST ENTRY, 34.0 °C

Sun May 12 21:18:33, SOUTH ENTRY, 34.0 °C

Sun May 12 21:18:34, NORTH ENTRY, 20.0 °C

Sun May 12 21:18:34, EAST ENTRY, 20.0 °C

Sun May 12 21:18:34, WEST ENTRY, 20.0 °C

Sun May 12 21:18:34, SOUTH ENTRY, 20.0 °C

Sun May 12 21:18:35, NORTH ENTRY, 27.0 °C

Sun May 12 21:18:35, EAST ENTRY, 27.0 °C

Sun May 12 21:18:35, WEST ENTRY, 27.0 °C

Sun May 12 21:18:35, SOUTH ENTRY, 27.0 °C

Sun May 12 21:18:35, NORTH ENTRY, 27.0 °C

Sun May 12 21:18:35, EAST ENTRY, 27.0 °C

Sun May 12 21:18:35, WEST ENTRY, 27.0 °C

Sun May 12 21:18:35, SOUTH ENTRY, 27.0 °C

Sun May 12 21:18:36, NORTH ENTRY, 36.0 °C

Sun May 12 21:18:36, EAST ENTRY, 36.0 °C

Sun May 12 21:18:36, WEST ENTRY, 36.0 °C

Sun May 12 21:18:36, SOUTH ENTRY, 36.0 °C

Sun May 12 21:18:37, NORTH ENTRY, 21.0 °C

Sun May 12 21:18:37, EAST ENTRY, 21.0 °C

Sun May 12 21:18:37, WEST ENTRY, 21.0 °C

Sun May 12 21:18:37, SOUTH ENTRY, 21.0 °C

Sun May 12 21:18:37, NORTH ENTRY, 21.0 °C

Sun May 12 21:18:37, EAST ENTRY, 21.0 °C

Sun May 12 21:18:37, WEST ENTRY, 21.0 °C

Sun May 12 21:18:37, SOUTH ENTRY, 21.0 °C

Sun May 12 21:18:38, NORTH ENTRY, 17.0 °C

Sun May 12 21:18:38, EAST ENTRY, 17.0 °C

Sun May 12 21:18:38, WEST ENTRY, 17.0 °C

Sun May 12 21:18:38, SOUTH ENTRY, 17.0 °C

Sun May 12 21:18:39, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:39, EAST ENTRY, 26.0 °C

Sun May 12 21:18:39, WEST ENTRY, 26.0 °C

Sun May 12 21:18:39, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:39, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:39, EAST ENTRY, 26.0 °C

Sun May 12 21:18:39, WEST ENTRY, 26.0 °C

Sun May 12 21:18:39, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:40, NORTH ENTRY, 24.0 °C

Sun May 12 21:18:40, EAST ENTRY, 24.0 °C

Sun May 12 21:18:40, WEST ENTRY, 24.0 °C

Sun May 12 21:18:40, SOUTH ENTRY, 24.0 °C

Sun May 12 21:18:41, NORTH ENTRY, 25.0 °C

Sun May 12 21:18:41, EAST ENTRY, 25.0 °C

Sun May 12 21:18:41, WEST ENTRY, 25.0 °C

Sun May 12 21:18:41, SOUTH ENTRY, 25.0 °C

Sun May 12 21:18:41, NORTH ENTRY, 25.0 °C

Sun May 12 21:18:41, EAST ENTRY, 25.0 °C

Sun May 12 21:18:41, WEST ENTRY, 25.0 °C

Sun May 12 21:18:41, SOUTH ENTRY, 25.0 °C

Sun May 12 21:18:42, NORTH ENTRY, 36.0 °C

Sun May 12 21:18:42, EAST ENTRY, 36.0 °C

Sun May 12 21:18:42, WEST ENTRY, 36.0 °C

Sun May 12 21:18:42, SOUTH ENTRY, 36.0 °C

Sun May 12 21:18:43, NORTH ENTRY, 30.0 °C

Sun May 12 21:18:43, EAST ENTRY, 30.0 °C

Sun May 12 21:18:43, WEST ENTRY, 30.0 °C

Sun May 12 21:18:43, SOUTH ENTRY, 30.0 °C

Sun May 12 21:18:43, NORTH ENTRY, 30.0 °C

Sun May 12 21:18:43, EAST ENTRY, 30.0 °C

Sun May 12 21:18:43, WEST ENTRY, 30.0 °C

Sun May 12 21:18:43, SOUTH ENTRY, 30.0 °C

Sun May 12 21:18:44, NORTH ENTRY, 31.0 °C

Sun May 12 21:18:44, EAST ENTRY, 31.0 °C

Sun May 12 21:18:44, WEST ENTRY, 31.0 °C

Sun May 12 21:18:44, SOUTH ENTRY, 31.0 °C

Sun May 12 21:18:45, NORTH ENTRY, 29.0 °C

Sun May 12 21:18:45, EAST ENTRY, 29.0 °C

Sun May 12 21:18:45, WEST ENTRY, 29.0 °C

Sun May 12 21:18:45, SOUTH ENTRY, 29.0 °C

Sun May 12 21:18:45, NORTH ENTRY, 29.0 °C

Sun May 12 21:18:45, EAST ENTRY, 29.0 °C

Sun May 12 21:18:45, WEST ENTRY, 29.0 °C

Sun May 12 21:18:45, SOUTH ENTRY, 29.0 °C

Sun May 12 21:18:46, NORTH ENTRY, 35.0 °C

Sun May 12 21:18:46, EAST ENTRY, 35.0 °C

Sun May 12 21:18:46, WEST ENTRY, 35.0 °C

Sun May 12 21:18:46, SOUTH ENTRY, 35.0 °C

Sun May 12 21:18:47, NORTH ENTRY, 20.0 °C

Sun May 12 21:18:47, EAST ENTRY, 20.0 °C

Sun May 12 21:18:47, WEST ENTRY, 20.0 °C

Sun May 12 21:18:47, SOUTH ENTRY, 20.0 °C

Sun May 12 21:18:47, NORTH ENTRY, 20.0 °C

Sun May 12 21:18:47, EAST ENTRY, 20.0 °C

Sun May 12 21:18:47, WEST ENTRY, 20.0 °C

Sun May 12 21:18:47, SOUTH ENTRY, 20.0 °C

Sun May 12 21:18:48, NORTH ENTRY, 35.0 °C

Sun May 12 21:18:48, EAST ENTRY, 35.0 °C

Sun May 12 21:18:48, WEST ENTRY, 35.0 °C

Sun May 12 21:18:48, SOUTH ENTRY, 35.0 °C

Sun May 12 21:18:49, NORTH ENTRY, 23.0 °C

Sun May 12 21:18:49, EAST ENTRY, 23.0 °C

Sun May 12 21:18:49, WEST ENTRY, 23.0 °C

Sun May 12 21:18:49, SOUTH ENTRY, 23.0 °C

Sun May 12 21:18:49, NORTH ENTRY, 23.0 °C

Sun May 12 21:18:49, EAST ENTRY, 23.0 °C

Sun May 12 21:18:49, WEST ENTRY, 23.0 °C

Sun May 12 21:18:49, SOUTH ENTRY, 23.0 °C

Sun May 12 21:18:50, NORTH ENTRY, 22.0 °C

Sun May 12 21:18:50, EAST ENTRY, 22.0 °C

Sun May 12 21:18:50, WEST ENTRY, 22.0 °C

Sun May 12 21:18:50, SOUTH ENTRY, 22.0 °C

Sun May 12 21:18:51, NORTH ENTRY, 37.0 °C

Sun May 12 21:18:51, EAST ENTRY, 37.0 °C

Sun May 12 21:18:51, WEST ENTRY, 37.0 °C

Sun May 12 21:18:51, SOUTH ENTRY, 37.0 °C

Sun May 12 21:18:51, NORTH ENTRY, 37.0 °C

Sun May 12 21:18:51, EAST ENTRY, 37.0 °C

Sun May 12 21:18:51, WEST ENTRY, 37.0 °C

Sun May 12 21:18:51, SOUTH ENTRY, 37.0 °C

Sun May 12 21:18:52, NORTH ENTRY, 27.0 °C

Sun May 12 21:18:52, EAST ENTRY, 27.0 °C

Sun May 12 21:18:52, WEST ENTRY, 27.0 °C

Sun May 12 21:18:52, SOUTH ENTRY, 27.0 °C

Sun May 12 21:18:53, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:53, EAST ENTRY, 26.0 °C

Sun May 12 21:18:53, WEST ENTRY, 26.0 °C

Sun May 12 21:18:53, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:53, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:53, EAST ENTRY, 26.0 °C

Sun May 12 21:18:53, WEST ENTRY, 26.0 °C

Sun May 12 21:18:53, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:54, NORTH ENTRY, 19.0 °C

Sun May 12 21:18:54, EAST ENTRY, 19.0 °C

Sun May 12 21:18:54, WEST ENTRY, 19.0 °C

Sun May 12 21:18:54, SOUTH ENTRY, 19.0 °C

Sun May 12 21:18:55, NORTH ENTRY, 25.0 °C

Sun May 12 21:18:55, EAST ENTRY, 25.0 °C

Sun May 12 21:18:55, WEST ENTRY, 25.0 °C

Sun May 12 21:18:55, SOUTH ENTRY, 25.0 °C

Sun May 12 21:18:55, NORTH ENTRY, 25.0 °C

Sun May 12 21:18:55, EAST ENTRY, 25.0 °C

Sun May 12 21:18:55, WEST ENTRY, 25.0 °C

Sun May 12 21:18:55, SOUTH ENTRY, 25.0 °C

Sun May 12 21:18:56, NORTH ENTRY, 23.0 °C

Sun May 12 21:18:56, EAST ENTRY, 23.0 °C

Sun May 12 21:18:56, WEST ENTRY, 23.0 °C

Sun May 12 21:18:56, SOUTH ENTRY, 23.0 °C

Sun May 12 21:18:57, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:57, EAST ENTRY, 26.0 °C

Sun May 12 21:18:57, WEST ENTRY, 26.0 °C

Sun May 12 21:18:57, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:57, NORTH ENTRY, 26.0 °C

Sun May 12 21:18:57, EAST ENTRY, 26.0 °C

Sun May 12 21:18:57, WEST ENTRY, 26.0 °C

Sun May 12 21:18:57, SOUTH ENTRY, 26.0 °C

Sun May 12 21:18:58, NORTH ENTRY, 28.0 °C

Sun May 12 21:18:58, EAST ENTRY, 28.0 °C

Sun May 12 21:18:58, WEST ENTRY, 28.0 °C

Sun May 12 21:18:58, SOUTH ENTRY, 28.0 °C

Sun May 12 21:18:59, NORTH ENTRY, 28.0 °C

Sun May 12 21:18:59, EAST ENTRY, 28.0 °C

Sun May 12 21:18:59, WEST ENTRY, 28.0 °C

Sun May 12 21:18:59, SOUTH ENTRY, 28.0 °C

Sun May 12 21:18:59, NORTH ENTRY, 28.0 °C

Sun May 12 21:18:59, EAST ENTRY, 28.0 °C

Sun May 12 21:18:59, WEST ENTRY, 28.0 °C

Sun May 12 21:18:59, SOUTH ENTRY, 28.0 °C

Sun May 12 21:19:00, NORTH ENTRY, 17.0 °C

Sun May 12 21:19:00, EAST ENTRY, 17.0 °C

Sun May 12 21:19:00, WEST ENTRY, 17.0 °C

Sun May 12 21:19:00, SOUTH ENTRY, 17.0 °C

Sun May 12 21:19:01, NORTH ENTRY, 31.0 °C

Sun May 12 21:19:01, EAST ENTRY, 31.0 °C

Sun May 12 21:19:01, WEST ENTRY, 31.0 °C

Sun May 12 21:19:01, SOUTH ENTRY, 31.0 °C

Sun May 12 21:19:01, NORTH ENTRY, 31.0 °C

Sun May 12 21:19:01, EAST ENTRY, 31.0 °C

Sun May 12 21:19:01, WEST ENTRY, 31.0 °C

Sun May 12 21:19:01, SOUTH ENTRY, 31.0 °C

Sun May 12 21:19:02, NORTH ENTRY, 22.0 °C

Sun May 12 21:19:02, EAST ENTRY, 22.0 °C

Sun May 12 21:19:02, WEST ENTRY, 22.0 °C

Sun May 12 21:19:02, SOUTH ENTRY, 22.0 °C

Sun May 12 21:19:03, NORTH ENTRY, 32.0 °C

Sun May 12 21:19:03, EAST ENTRY, 32.0 °C

Sun May 12 21:19:03, WEST ENTRY, 32.0 °C

Sun May 12 21:19:03, SOUTH ENTRY, 32.0 °C

Sun May 12 21:19:03, NORTH ENTRY, 32.0 °C

Sun May 12 21:19:03, EAST ENTRY, 32.0 °C

Sun May 12 21:19:03, WEST ENTRY, 32.0 °C

Sun May 12 21:19:03, SOUTH ENTRY, 32.0 °C

Sun May 12 21:19:04, NORTH ENTRY, 30.0 °C

Sun May 12 21:19:04, EAST ENTRY, 30.0 °C

Sun May 12 21:19:04, WEST ENTRY, 30.0 °C

Sun May 12 21:19:04, SOUTH ENTRY, 30.0 °C

Sun May 12 21:19:05, NORTH ENTRY, 37.0 °C

Sun May 12 21:19:05, EAST ENTRY, 37.0 °C

Sun May 12 21:19:05, WEST ENTRY, 37.0 °C

Sun May 12 21:19:05, SOUTH ENTRY, 37.0 °C

Sun May 12 21:19:05, NORTH ENTRY, 37.0 °C

Sun May 12 21:19:05, EAST ENTRY, 37.0 °C

Sun May 12 21:19:05, WEST ENTRY, 37.0 °C

Sun May 12 21:19:05, SOUTH ENTRY, 37.0 °C

Sun May 12 21:19:06, NORTH ENTRY, 22.0 °C

Sun May 12 21:19:06, EAST ENTRY, 22.0 °C

Sun May 12 21:19:06, WEST ENTRY, 22.0 °C

Sun May 12 21:19:06, SOUTH ENTRY, 22.0 °C

Sun May 12 21:19:07, NORTH ENTRY, 31.0 °C

Sun May 12 21:19:07, EAST ENTRY, 31.0 °C

Sun May 12 21:19:07, WEST ENTRY, 31.0 °C

Sun May 12 21:19:07, SOUTH ENTRY, 31.0 °C

Sun May 12 21:19:07, NORTH ENTRY, 31.0 °C

Sun May 12 21:19:07, EAST ENTRY, 31.0 °C

Sun May 12 21:19:07, WEST ENTRY, 31.0 °C

Sun May 12 21:19:07, SOUTH ENTRY, 31.0 °C

Sun May 12 21:19:08, NORTH ENTRY, 16.0 °C

Sun May 12 21:19:08, EAST ENTRY, 16.0 °C

Sun May 12 21:19:08, WEST ENTRY, 16.0 °C

Sun May 12 21:19:08, SOUTH ENTRY, 16.0 °C

Sun May 12 21:19:09, NORTH ENTRY, 20.0 °C

Sun May 12 21:19:09, EAST ENTRY, 20.0 °C

Sun May 12 21:19:09, WEST ENTRY, 20.0 °C

Sun May 12 21:19:09, SOUTH ENTRY, 20.0 °C

